depth_feet,proportion_area
0,1
5,0.825858038
10,0.738688827
15,0.662344551
20,0.605174751
25,0.487848962
30,0.348283924
35,0.15866093
40,0.080371702
45,0.030922772
50,0.004381053
52,0
