depth_feet,proportion_area
0,1
5,0.792230283
10,0.627100398
15,0.432857477
20,0.172337936
25,0.092300491
30,0.055230517
35,0.032342616
40,0.012590686
45,0.002808331
50,0.000608472
53,0
