depth_feet,proportion_area
0,1
5,0.792374061
10,0.677150014
15,0.56123017
20,0.453103256
25,0.309073198
30,0.227664904
35,0.14625661
40,0.070275536
45,0.044809352
50,0.017812413
55,0.009184525
60,0.001809073
