depth_feet,proportion_area
0,1
5,0.805974095
10,0.676711605
15,0.554057626
20,0.45492995
25,0.340734867
30,0.23050489
35,0.143801216
40,0.064763415
45,0.018107322
50,0.007269363
55,0
