depth_feet,proportion_area
0,1
5,0.865382118
10,0.696486536
15,0.534472461
20,0.407151575
25,0.307045106
30,0.253706926
35,0.21935132
40,0.158456465
45,0.06299826
50,0.017476434
57,0
