depth_feet,proportion_area
0,1
5,0.8938
10,0.8052
15,0.72554
20,0.64171
25,0.56236
30,0.49564
35,0.43494
40,0.36003
45,0.3013
50,0.21976
55,0.13618
60,0.06743
65,0.04098
70,0.02162
80,0.00119
