depth_feet,proportion_area
0,1
3,0.75366
5,0.60692
10,0.46642
15,0.3684
20,0.2851
25,0.22098
30,0.18431
35,0.14114
40,0.1009
45,0.04906
50,0.03093
55,0.00906
57,0
