depth_feet,proportion_area
0,1
5,0.8792
10,0.7537
15,0.6064
20,0.48836
25,0.39357
30,0.32515
35,0.2607
40,0.22598
45,0.18321
50,0.14193
55,0.12347
60,0.10296
65,0.06595
68,0
