depth_feet,proportion_area
0,1
5,0.91324
10,0.85032
15,0.80189
20,0.73973
25,0.67993
30,0.6328
35,0.5555
40,0.4893
45,0.42772
50,0.36914
55,0.22507
60,0.10039
