depth_feet,proportion_area
0,1
3,0.92339
5,0.85513
10,0.77409
15,0.7254
20,0.66577
25,0.60632
30,0.54256
35,0.45605
40,0.40991
45,0.3701
50,0.33326
55,0.28139
60,0.24009
65,0.20985
70,0.182
75,0.14169
80,0.11244
85,0.09368
90,0.0766
95,0.03918
100,0.018
102,0
