depth_feet,proportion_area
0,1
5,0.85483
10,0.73336
15,0.6456
20,0.55002
25,0.43716
30,0.35247
35,0.22806
40,0.15343
45,0.10832
50,0.066
55,0.02063
60,0.00433
61,0
