depth_feet,proportion_area
0,1
3,0.88953
5,0.80555
10,0.6201
15,0.41158
20,0.24475
25,0.13632
30,0.08586
35,0.06354
40,0.04798
45,0.03316
50,0.02335
55,0.01771
58,0.00192
