depth_feet,proportion_area
0,1
5,0.83736
10,0.73251
15,0.63302
20,0.57877
25,0.45326
30,0.39195
35,0.27808
40,0.21571
45,0.1612
50,0.1191
55,0.07766
60,0.02746
62,0
