depth_feet,proportion_area
0,1
5,0.80094
10,0.65432
15,0.54192
20,0.46478
25,0.3817
30,0.32054
35,0.26773
40,0.20525
45,0.14289
50,0.09891
55,0.07331
60,0.03805
62,0
