depth_feet,proportion_area
0,1
5,0.8956
10,0.8089
15,0.73694
20,0.67852
25,0.62781
30,0.59517
35,0.55611
40,0.48363
45,0.29172
50,0.14056
55,0.05627
60,0.00112
