depth_feet,proportion_area
0,1
5,0.908808192
10,0.703444069
15,0.479016864
20,0.287861997
25,0.185673909
30,0.131620319
35,0.099988832
40,0.080513389
45,0.064096286
50,0.051871515
55,0.038693161
60,0.02921746
65,0.016863827
70,0.008659571
75,0.000755994
77,0
