depth_feet,proportion_area
0,1
5,0.85963
10,0.69351
15,0.44975
20,0.31288
25,0.20335
30,0.12936
35,0.06125
40,0.02766
45,0.01502
50,0.00787
55,0.00249
60,0.00011
