depth_feet,proportion_area
0,1
10,0.9288
20,0.81861
30,0.729
40,0.6388
50,0.52906
60,0.43857
70,0.35776
80,0.29802
90,0.23654
100,0.18038
110,0.15328
120,0.12671
130,0.09765
140,0.06447
150,0.04935
160,0.03088
170,0.02038
180,0.00518
