depth_feet,proportion_area
0,1
5,0.93181
10,0.86743
15,0.79386
20,0.69587
25,0.63133
30,0.57734
35,0.52646
40,0.48742
45,0.43347
50,0.37743
55,0.28057
60,0.12144
65,0.07976
