depth_feet,proportion_area
0,1
5,0.91018
10,0.8174
15,0.73038
20,0.64347
30,0.53158
40,0.42074
50,0.3314
60,0.17357
70,0.08961
80,0.0442
90,0.00966
100,0.00048
106,0
