depth_feet,proportion_area
0,1
5,0.84564
10,0.73063
15,0.62912
20,0.53973
25,0.4699
30,0.41678
35,0.35982
40,0.3129
45,0.27317
50,0.24262
55,0.21201
60,0.16432
65,0.13753
70,0.11389
75,0.08533
80,0.055924
85,0.02908
90,0.00657
95,0.00031
