depth_feet,proportion_area
0,1
10,0.82689
20,0.61268
30,0.43287
40,0.30175
50,0.21447
60,0.14707
70,0.11524
80,0.09932
90,0.05842
100,0.0391
110,0.02807
120,0.01976
130,0.01316
140,0.00339
