depth_feet,proportion_area
0,1
5,0.85096
10,0.67198
15,0.60872
20,0.54783
25,0.47127
30,0.41977
35,0.368
40,0.18708
45,0.08309
50,0.04722
55,0.01146
60,0.0032
62,0
