depth_feet,proportion_area
0,1
5,0.57192
10,0.24488
15,0.10682
20,0.07469
25,0.06028
30,0.05262
35,0.04558
40,0.03773
45,0.03108
50,0.02077
55,0.01287
60,0.00629
