depth_feet,proportion_area
0,1
5,0.9005
10,0.82774
15,0.73366
20,0.6378
30,0.50917
40,0.42057
50,0.34276
60,0.27781
70,0.17772
80,0.10594
90,0.05735
100,0.03085
110,0.01616
116,0
