depth_feet,proportion_area
0,1
10,0.9204
15,0.87276
20,0.8231
30,0.77407
40,0.71934
50,0.67118
60,0.60363
70,0.51456
80,0.41763
90,0.32499
100,0.25164
110,0.19987
120,0.14964
130,0.10852
140,0.06693
150,0.02809
160,0.00502
