depth_feet,proportion_area
0,1
10,0.90648
15,0.85332
20,0.80453
30,0.7457
40,0.63649
50,0.54413
60,0.45762
70,0.38791
80,0.28996
90,0.20886
100,0.10299
110,0.00509
113,0
