depth_feet,proportion_area
0,1
5,0.84399
10,0.69822
15,0.53258
20,0.33806
25,0.21447
30,0.15215
35,0.12137
40,0.099926261
45,0.08455
50,0.06801
55,0.054
60,0.04138
65,0.0205
70,0.0098
75,0.00447
80,0.00143
